Código;Município;1970;1975;1980;1985;1996;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010
2706604;Paulo Jacinto;14787.64665;16108.72618;19861.36684;21660.25236;17185.92878;27667.84646;26792.33621;26201.1166;25132.77048;23115.7862;23047.62319;24705.61706;24298.66566;11289.14557;12130.20479;11798.6814;12152.37629
2706703;Penedo;56387.9573;87385.66271;166411.1938;124409.2885;195465.4129;242378.299;263180.7578;271746.1019;271984.4386;284638.5041;309583.9757;336264.2326;302116.2612;140264.9419;143723.0041;151392.5382;158574.0318
2706802;Piaçabuçu;10330.3363;17863.75316;24351.282;30313.74002;26173.94835;52797.74298;57980.3675;59385.75952;57044.59382;55574.15346;60863.23488;63783.14216;67141.21987;30831.06327;29841.79578;32265.29292;34884.18657
2706901;Pilar;47662.45096;119079.3801;130419.293;163720.7506;121079.1689;129581.8777;134860.9954;138184.5192;183286.1988;174651.2196;202441.4468;226560.308;240213.0823;113251.7254;109341.9622;84114.09184;91426.20903
2707008;Pindoba;12202.03741;10203.7792;10865.92667;8388.377931;6896.23706;12049.23906;13110.61184;10569.74254;10789.41052;9801.103554;10960.374;11401.60031;13029.85981;6221.48387;6478.765935;7174.418406;6984.582527
2707107;Piranhas;2130.972671;6764.501319;6508.355585;17455.83964;35278.13746;54076.63303;56886.8808;51967.78298;57425.83671;54283.46684;58196.78515;66612.48258;66997.05204;32417.15779;33796.98245;35469.19512;35830.76578
2707206;Poço das Trincheiras;13714.50522;17929.02124;17246.63276;17714.79019;15677.98689;26357.46847;30154.38736;33796.97325;30905.65148;28935.69331;30459.53751;33697.44748;32495.55428;16296.75588;17474.52398;17551.38153;19356.99922
2707305;Porto Calvo;60018.63386;77199.34082;108667.9205;178716.9498;81265.1438;119137.9634;142134.1526;133151.1118;110008.5755;131524.8587;145028.8019;141889.6756;106024.2073;47125.81896;60322.1099;63292.95598;66278.19285
2707404;Porto de Pedras;15972.82695;14150.12776;26361.29408;38944.86846;19821.31688;41122.25156;45953.90555;44640.7239;32730.22243;35422.71177;33264.82961;33201.08219;34433.32131;15893.36894;17068.90219;17987.4141;16684.89056
2707503;Porto Real do Colégio;12628.31166;16695.15028;31981.55891;39502.75469;25807.52071;54435.09682;62819.78716;65886.902;55949.40177;47899.87529;53619.95825;54662.31358;54899.00809;25328.00191;27802.08076;28953.8964;42184.9529
2707602;Quebrangulo;23641.02899;36541.99148;28198.44894;44462.39143;21621.21295;34629.6089;36423.12342;35807.30333;34845.83823;33886.92367;34369.42901;39348.57083;40215.96104;19242.15139;21070.63432;20880.11082;21585.51996
2707701;Rio Largo;171207.5139;207818.9807;251739.4711;310912.9162;284666.438;391968.1692;427703.1854;480694.9605;471820.7307;352920.7257;370001.3626;437469.1723;348808.3429;161101.709;172745.159;175980.8162;195729.3971
2707800;Roteiro;875.325095;2704.620446;44498.28486;94854.25832;18535.00955;28625.68492;33113.3142;34405.54688;34662.13091;33830.93587;49016.14697;46047.44316;49275.58884;20851.38979;18951.63746;18746.57868;18608.72783
2707909;Santa Luzia do Norte;2440.555425;22646.25479;17693.23327;49492.6211;19916.39889;74347.74338;80239.54115;100556.5449;96581.61491;102225.2847;108279.0221;70739.96622;71589.81897;39055.70645;35971.04997;25834.72009;27767.98469
2708006;Santana do Ipanema;46520.56911;77404.43614;98722.22853;93654.52511;92772.77743;135610.4928;140952.0113;142679.1362;149999.0013;148027.4391;196188.5921;176135.9248;184813.4512;89911.26027;95637.07972;93719.47611;98277.0773
2708105;Santana do Mundaú;26275.33619;32420.70531;31292.49586;35766.07862;38625.66034;115885.5843;139747.3384;167713.2711;144380.5392;45871.74789;41484.95094;54459.99878;48091.81255;21980.92639;23257.40994;25199.12315;24297.46259
2708204;São Brás;4938.781226;4998.636688;22008.96286;17845.30072;10962.60267;22805.7513;22578.86032;22735.15583;23312.1681;21678.32976;23448.83464;26625.44135;28645.6574;12327.77881;12573.41462;13321.70691;12491.65224
2708303;São José da Laje;56301.56205;115189.1668;132607.9806;133719.5259;141630.8949;113400.1873;124880.2671;140382.7187;123983.5101;156740.98;142865.4914;161705.0154;140024.2149;67035.78283;66175.28921;71321.591;71045.35741
2708402;São José da Tapera;8088.491659;33175.9414;36831.60751;49506.17579;37505.444;64973.73482;63430.93785;78089.6422;61790.54825;60442.63764;64214.43292;71383.3359;76606.94879;37664.12358;40480.71672;41162.57549;43709.525
2708501;São Luís do Quitunde;49411.84438;95571.63634;200079.5011;156242.8693;156614.2344;238821.0915;271310.7893;237881.3061;223305.0904;228499.9368;251725.251;223608.9559;210696.5134;105343.8057;94611.08168;86823.80071;97566.98673
2708600;São Miguel dos Campos;123055.1987;219384.0816;405810.9433;763306.4494;521394.9186;536381.5869;602096.9159;605868.3944;619579.5403;703476.0835;632521.6321;644723.9537;666830.5432;305795.9827;305103.8552;253196.8336;271999.1897
2708709;São Miguel dos Milagres;6154.296604;4799.457569;5872.956446;14755.51204;12387.27872;21701.62791;23125.51563;22616.43768;19616.16518;19766.43898;23941.46876;25277.53718;28437.28214;12919.67176;13648.12643;14401.55802;14742.87558
2708808;São Sebastião;15826.48301;30279.00939;55532.64827;78088.14531;48303.43943;84525.56936;105004.8128;114839.9658;103584.8055;95894.25246;99723.92642;113726.4548;113879.1255;54495.35487;58569.14877;59474.79491;61362.26552
2708907;Satuba;12124.90121;19553.34814;49246.54259;34895.29549;28880.19278;32790.62782;34315.95091;36620.11431;44797.8959;52047.21516;49723.3905;52601.64424;59402.11843;29070.82358;28299.47198;27107.13331;27950.23113
2708956;Senador Rui Palmeira;;;;18759.54382;16326.0961;18615.93608;23068.35697;24224.84067;26076.15384;26028.62041;28212.32538;31412.64815;31842.85715;15479.56156;16433.95182;17036.60157;17830.83776
2709004;Tanque d'Arca;6457.374774;9041.319166;8495.621237;20688.93793;15314.36938;17082.93968;18705.99089;18846.67402;17476.79496;17086.53761;18192.48415;18542.69553;18870.83022;8428.139738;8983.447398;8938.58672;10211.08193
2709103;Taquarana;14864.10417;15363.80946;25264.20839;45691.41315;52745.85803;48879.35628;50998.11439;56476.71754;52679.30856;59757.30162;55626.36625;60063.54039;57316.5164;28118.08507;32799.44887;32614.6269;33053.21314
2709152;Teotônio Vilela;;;;;117175.8114;111356.4107;123814.6125;136134.8889;160450.9239;170384.2546;180725.7844;193522.4312;192611.7981;69327.9566;84117.72075;90374.87102;95853.08522
2709202;Traipu;14725.82286;19790.67009;23648.10297;29760.6904;31213.25998;60866.02235;70624.09107;72757.86772;72064.8104;60820.08739;61157.76206;64116.19417;64052.84137;29786.06887;32776.8594;33120.85735;34734.5314
2709301;União dos Palmares;125947.3765;206834.0554;144971.6057;239813.4499;157495.5806;282243.4026;301222.7467;303465.1874;316349.694;332269.4301;309908.3971;313652.0782;323353.2526;156217.1734;175279.1688;193695.5175;169485.8667
2709400;Viçosa;64218.40157;63946.59423;68922.73826;82135.53335;68932.31316;82342.85526;87612.96538;88816.39139;89393.02434;90931.31469;88879.16863;92882.17641;95239.8386;42621.57807;44814.48521;46220.54921;46169.33883
1300029;Alvarães;;;;25778.98112;74488.9927;82108.65774;72931.41144;65115.0724;111318.0836;94112.54865;83622.66979;62419.96333;68115.74051;29629.7068;25468.22436;25852.30203;28104.57094
