"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Rendimento nominal total (operação: Soma)";"Freqüência";"Observações"
"9115";"Município (1991)";"500740";"Rio Verde de Mato Grosso";"3452";"1991";"8004";"1991";"481.915.621";"15075";"1566"
"9115";"Município (1991)";"315600";"Rio Vermelho";"3453";"1991";"8004";"1991";"241.170.609";"15862";"1681"
"9115";"Município (1991)";"354420";"Riolândia";"3454";"1991";"8004";"1991";"272.972.931";"7760";"1551"
"9115";"Município (1991)";"431575";"Riozinho";"3455";"1991";"8004";"1991";"91.997.432";"3389";"647"
"9115";"Município (1991)";"315610";"Ritápolis";"3456";"1991";"8004";"1991";"114.220.501";"5753";"1529"
"9115";"Município (1991)";"354350";"Riversul";"3457";"1991";"8004";"1991";"202.071.127";"9399";"2074"
"9115";"Município (1991)";"431580";"Roca Sales";"3458";"1991";"8004";"1991";"380.064.434";"9557";"1949"
"9115";"Município (1991)";"500750";"Rochedo";"3459";"1991";"8004";"1991";"86.797.422";"3522";"653"
"9115";"Município (1991)";"315620";"Rochedo de Minas";"3460";"1991";"8004";"1991";"31.595.747";"1546";"315"
"9115";"Município (1991)";"421510";"Rodeio";"3461";"1991";"8004";"1991";"394.527.392";"9371";"1833"
"9115";"Município (1991)";"431590";"Rodeio Bonito";"3462";"1991";"8004";"1991";"213.386.864";"10852";"2200"
"9115";"Município (1991)";"315630";"Rodeiro";"3463";"1991";"8004";"1991";"65.713.968";"3749";"649"
"9115";"Município (1991)";"292710";"Rodelas";"3464";"1991";"8004";"1991";"99.154.710";"4298";"933"
"9115";"Município (1991)";"241100";"Rodolfo Fernandes";"3465";"1991";"8004";"1991";"47.801.745";"5257";"977"
"9115";"Município (1991)";"412240";"Rolândia";"3466";"1991";"8004";"1991";"1.938.701.377";"43776";"4699"
"9115";"Município (1991)";"431600";"Rolante";"3467";"1991";"8004";"1991";"447.898.283";"13420";"2654"
"9115";"Município (1991)";"110028";"Rolim de Moura";"3468";"1991";"8004";"1991";"1.296.101.574";"59751";"7160"
"9115";"Município (1991)";"315640";"Romaria";"3469";"1991";"8004";"1991";"116.036.745";"3392";"780"
"9115";"Município (1991)";"421520";"Romelândia";"3470";"1991";"8004";"1991";"183.698.813";"9419";"2005"
"9115";"Município (1991)";"412250";"Roncador";"3471";"1991";"8004";"1991";"381.363.899";"17573";"1909"
"9115";"Município (1991)";"431610";"Ronda Alta";"3472";"1991";"8004";"1991";"292.338.980";"11689";"2731"
"9115";"Município (1991)";"431620";"Rondinha";"3473";"1991";"8004";"1991";"258.185.342";"7126";"1538"
"9115";"Município (1991)";"412260";"Rondon";"3474";"1991";"8004";"1991";"230.046.275";"8647";"1796"
"9115";"Município (1991)";"150618";"Rondon do Pará";"3475";"1991";"8004";"1991";"1.181.848.704";"40879";"4463"
"9115";"Município (1991)";"510760";"Rondonópolis";"3476";"1991";"8004";"1991";"5.866.027.883";"126627";"13382"
"9115";"Município (1991)";"431630";"Roque Gonzales";"3477";"1991";"8004";"1991";"200.170.984";"8808";"1727"
"9115";"Município (1991)";"210960";"Rosário";"3478";"1991";"8004";"1991";"485.182.062";"40916";"4393"
"9115";"Município (1991)";"280610";"Rosário do Catete";"3479";"1991";"8004";"1991";"99.395.662";"5639";"1143"
"9115";"Município (1991)";"412265";"Rosário do Ivaí";"3480";"1991";"8004";"1991";"182.836.173";"9908";"2148"
"9115";"Município (1991)";"431640";"Rosário do Sul";"3481";"1991";"8004";"1991";"1.358.622.084";"40464";"4140"
"9115";"Município (1991)";"510770";"Rosário Oeste";"3482";"1991";"8004";"1991";"417.879.724";"20050";"2118"
"9115";"Município (1991)";"354430";"Roseira";"3483";"1991";"8004";"1991";"205.991.055";"6217";"1180"
"9115";"Município (1991)";"270780";"Roteiro";"3484";"1991";"8004";"1991";"89.121.946";"7445";"1359"
"9115";"Município (1991)";"315650";"Rubelita";"3485";"1991";"8004";"1991";"108.511.228";"10006";"2349"
"9115";"Município (1991)";"354440";"Rubiácea";"3486";"1991";"8004";"1991";"139.211.788";"2639";"542"
"9115";"Município (1991)";"521890";"Rubiataba";"3487";"1991";"8004";"1991";"468.531.200";"16686";"1776"
"9115";"Município (1991)";"315660";"Rubim";"3488";"1991";"8004";"1991";"188.969.882";"10772";"2349"
"9115";"Município (1991)";"354450";"Rubinéia";"3489";"1991";"8004";"1991";"81.420.505";"2236";"519"
"9115";"Município (1991)";"150619";"Rurópolis";"3490";"1991";"8004";"1991";"216.039.507";"19468";"2259"
"9115";"Município (1991)";"231180";"Russas";"3491";"1991";"8004";"1991";"907.808.403";"46540";"4514"
"9115";"Município (1991)";"241110";"Ruy Barbosa";"3492";"1991";"8004";"1991";"20.010.726";"3304";"753"
"9115";"Município (1991)";"292720";"Ruy Barbosa";"3493";"1991";"8004";"1991";"563.818.531";"30052";"3548"
"9115";"Município (1991)";"315670";"Sabará";"3494";"1991";"8004";"1991";"3.266.556.188";"89740";"9242"
"9115";"Município (1991)";"412270";"Sabáudia";"3495";"1991";"8004";"1991";"154.740.995";"5293";"1287"
"9115";"Município (1991)";"354460";"Sabino";"3496";"1991";"8004";"1991";"134.940.954";"4571";"1032"
"9115";"Município (1991)";"315680";"Sabinópolis";"3497";"1991";"8004";"1991";"359.516.079";"16054";"1800"
"9115";"Município (1991)";"231190";"Saboeiro";"3498";"1991";"8004";"1991";"118.548.927";"15461";"1584"
"9115";"Município (1991)";"315690";"Sacramento";"3499";"1991";"8004";"1991";"725.168.639";"20406";"2399"
"9115";"Município (1991)";"354470";"Sagres";"3500";"1991";"8004";"1991";"61.602.557";"2653";"537"
"9115";"Município (1991)";"261200";"Sairé";"3501";"1991";"8004";"1991";"136.766.255";"11113";"1604"
"9115";"Município (1991)";"431643";"Saldanha Marinho";"3502";"1991";"8004";"1991";"209.973.753";"3330";"670"
"9115";"Município (1991)";"354480";"Sales";"3503";"1991";"8004";"1991";"104.563.439";"3758";"696"
"9115";"Município (1991)";"354490";"Sales Oliveira";"3504";"1991";"8004";"1991";"495.402.477";"7632";"1533"
"9115";"Município (1991)";"354500";"Salesópolis";"3505";"1991";"8004";"1991";"431.674.564";"11359";"2067"
"9115";"Município (1991)";"421530";"Salete";"3506";"1991";"8004";"1991";"214.702.781";"7129";"1556"
"9115";"Município (1991)";"251300";"Salgadinho";"3507";"1991";"8004";"1991";"15.018.056";"2710";"507"
"9115";"Município (1991)";"261210";"Salgadinho";"3508";"1991";"8004";"1991";"57.583.031";"5923";"1244"
"9115";"Município (1991)";"280620";"Salgado";"3509";"1991";"8004";"1991";"226.670.629";"16717";"1971"
"9115";"Município (1991)";"251310";"Salgado de São Félix";"3510";"1991";"8004";"1991";"116.926.697";"12534";"2764"
"9115";"Município (1991)";"412280";"Salgado Filho";"3511";"1991";"8004";"1991";"236.684.204";"13829";"2975"
"9115";"Município (1991)";"261220";"Salgueiro";"3512";"1991";"8004";"1991";"1.075.937.196";"47211";"4629"
"9115";"Município (1991)";"315700";"Salinas";"3513";"1991";"8004";"1991";"776.111.068";"50849";"5793"
"9115";"Município (1991)";"292730";"Salinas da Margarida";"3514";"1991";"8004";"1991";"114.949.699";"8891";"1751"
"9115";"Município (1991)";"150620";"Salinópolis";"3515";"1991";"8004";"1991";"398.587.497";"22670";"2551"
"9115";"Município (1991)";"231195";"Salitre";"3516";"1991";"8004";"1991";"82.701.903";"12645";"2979"
"9115";"Município (1991)";"354510";"Salmourão";"3517";"1991";"8004";"1991";"109.183.230";"4462";"936"
"9115";"Município (1991)";"261230";"Saloá";"3518";"1991";"8004";"1991";"275.390.076";"14837";"1951"
"9115";"Município (1991)";"354520";"Salto";"3519";"1991";"8004";"1991";"3.929.173.259";"72333";"7297"
"9115";"Município (1991)";"315710";"Salto da Divisa";"3520";"1991";"8004";"1991";"221.347.930";"7788";"1727"
"9115";"Município (1991)";"354530";"Salto de Pirapora";"3521";"1991";"8004";"1991";"888.489.532";"25344";"2780"
"9115";"Município (1991)";"510775";"Salto do Céu";"3522";"1991";"8004";"1991";"151.352.445";"7410";"1637"
"9115";"Município (1991)";"412290";"Salto do Itararé";"3523";"1991";"8004";"1991";"104.653.466";"6360";"1400"
"9115";"Município (1991)";"431645";"Salto do Jacuí";"3524";"1991";"8004";"1991";"395.310.115";"10876";"2267"
"9115";"Município (1991)";"412300";"Salto do Lontra";"3525";"1991";"8004";"1991";"253.626.638";"14297";"1614"
"9115";"Município (1991)";"354540";"Salto Grande";"3526";"1991";"8004";"1991";"280.268.737";"7678";"1585"
"9115";"Município (1991)";"421540";"Salto Veloso";"3527";"1991";"8004";"1991";"95.413.152";"3510";"737"
"9115";"Município (1991)";"292740";"Salvador";"3528";"1991";"8004";"1991";"121.652.084.928";"2075273";"210623"
"9115";"Município (1991)";"431650";"Salvador do Sul";"3529";"1991";"8004";"1991";"390.842.316";"8388";"1692"
"9115";"Município (1991)";"150630";"Salvaterra";"3530";"1991";"8004";"1991";"249.281.704";"11889";"2618"
"9115";"Município (1991)";"210970";"Sambaíba";"3531";"1991";"8004";"1991";"63.636.903";"5495";"915"
"9115";"Município (1991)";"171880";"Sampaio";"3532";"1991";"8004";"1991";"25.882.019";"4379";"903"
"9115";"Município (1991)";"431660";"Sananduva";"3533";"1991";"8004";"1991";"494.971.208";"14448";"1508"
"9115";"Município (1991)";"521900";"Sanclerlândia";"3534";"1991";"8004";"1991";"193.377.483";"7353";"1547"
"9115";"Município (1991)";"354550";"Sandovalina";"3535";"1991";"8004";"1991";"143.188.180";"2403";"494"
"9115";"Município (1991)";"261240";"Sanharó";"3536";"1991";"8004";"1991";"277.786.445";"15024";"1740"
"9115";"Município (1991)";"354560";"Santa Adélia";"3537";"1991";"8004";"1991";"580.189.533";"12615";"2683"
"9115";"Município (1991)";"354570";"Santa Albertina";"3538";"1991";"8004";"1991";"215.945.894";"5870";"1176"
"9115";"Município (1991)";"412310";"Santa Amélia";"3539";"1991";"8004";"1991";"162.333.906";"4628";"967"
"9115";"Município (1991)";"292750";"Santa Bárbara";"3540";"1991";"8004";"1991";"204.505.447";"16768";"1749"
"9115";"Município (1991)";"315720";"Santa Bárbara";"3541";"1991";"8004";"1991";"770.892.858";"25931";"2638"
"9115";"Município (1991)";"521910";"Santa Bárbara de Goiás";"3542";"1991";"8004";"1991";"91.982.834";"3916";"830"
"9115";"Município (1991)";"431670";"Santa Bárbara do Sul";"3543";"1991";"8004";"1991";"427.967.731";"9941";"2015"
"9115";"Município (1991)";"315730";"Santa Bárbara do Tugúrio";"3544";"1991";"8004";"1991";"82.468.059";"5289";"1251"
"9115";"Município (1991)";"354580";"Santa Bárbara d'Oeste";"3545";"1991";"8004";"1991";"7.932.461.227";"145266";"14827"
"9115";"Município (1991)";"354600";"Santa Branca";"3546";"1991";"8004";"1991";"598.714.452";"10306";"2096"
"9115";"Município (1991)";"292760";"Santa Brígida";"3547";"1991";"8004";"1991";"138.059.471";"13290";"3290"
"9115";"Município (1991)";"421550";"Santa Cecília";"3548";"1991";"8004";"1991";"415.436.184";"12611";"2199"
"9115";"Município (1991)";"412320";"Santa Cecília do Pavão";"3549";"1991";"8004";"1991";"229.826.277";"8642";"1969"
"9115";"Município (1991)";"354610";"Santa Clara d'Oeste";"3550";"1991";"8004";"1991";"75.226.301";"2497";"489"
"9115";"Município (1991)";"251320";"Santa Cruz";"3551";"1991";"8004";"1991";"63.019.571";"7410";"1947"
"9115";"Município (1991)";"241120";"Santa Cruz";"3552";"1991";"8004";"1991";"440.955.935";"28654";"3081"
"9115";"Município (1991)";"292770";"Santa Cruz Cabrália";"3553";"1991";"8004";"1991";"127.112.478";"6535";"1189"
"9115";"Município (1991)";"354620";"Santa Cruz da Conceição";"3554";"1991";"8004";"1991";"205.024.801";"2937";"545"
"9115";"Município (1991)";"292780";"Santa Cruz da Vitória";"3555";"1991";"8004";"1991";"67.088.992";"6653";"1310"
"9115";"Município (1991)";"354630";"Santa Cruz das Palmeiras";"3556";"1991";"8004";"1991";"1.084.287.209";"21819";"2149"
"9115";"Município (1991)";"521920";"Santa Cruz de Goiás";"3557";"1991";"8004";"1991";"86.536.176";"3261";"683"
"9115";"Município (1991)";"412330";"Santa Cruz de Monte Castelo";"3558";"1991";"8004";"1991";"259.145.713";"10209";"2096"
"9115";"Município (1991)";"150640";"Santa Cruz do Arari";"3559";"1991";"8004";"1991";"72.817.369";"4774";"869"
"9115";"Município (1991)";"261250";"Santa Cruz do Capibaribe";"3560";"1991";"8004";"1991";"1.331.344.219";"38332";"3721"
"9115";"Município (1991)";"315740";"Santa Cruz do Escalvado";"3561";"1991";"8004";"1991";"77.250.180";"6426";"1495"
"9115";"Município (1991)";"220910";"Santa Cruz do Piauí";"3562";"1991";"8004";"1991";"69.425.359";"9701";"1929"
"9115";"Município (1991)";"354640";"Santa Cruz do Rio Pardo";"3563";"1991";"8004";"1991";"1.987.029.013";"39544";"4059"
"9115";"Município (1991)";"431680";"Santa Cruz do Sul";"3564";"1991";"8004";"1991";"6.071.229.332";"117773";"11675"
"9115";"Município (1991)";"315750";"Santa Efigênia de Minas";"3565";"1991";"8004";"1991";"64.839.618";"4987";"1034"
"9115";"Município (1991)";"354650";"Santa Ernestina";"3566";"1991";"8004";"1991";"289.802.807";"5613";"1120"
"9115";"Município (1991)";"412340";"Santa Fé";"3567";"1991";"8004";"1991";"310.067.629";"8708";"1822"
"9115";"Município (1991)";"521925";"Santa Fé de Goiás";"3568";"1991";"8004";"1991";"97.223.103";"3523";"691"
"9115";"Município (1991)";"315760";"Santa Fé de Minas";"3569";"1991";"8004";"1991";"70.381.830";"4573";"967"
"9115";"Município (1991)";"354660";"Santa Fé do Sul";"3570";"1991";"8004";"1991";"1.148.095.055";"23110";"2255"
"9115";"Município (1991)";"220920";"Santa Filomena";"3571";"1991";"8004";"1991";"66.507.688";"5616";"1067"
"9115";"Município (1991)";"354670";"Santa Gertrudes";"3572";"1991";"8004";"1991";"598.482.617";"10485";"2068"
"9115";"Município (1991)";"412350";"Santa Helena";"3573";"1991";"8004";"1991";"701.903.929";"18861";"2128"
"9115";"Município (1991)";"210980";"Santa Helena";"3574";"1991";"8004";"1991";"304.032.934";"26434";"2704"
"9115";"Município (1991)";"251330";"Santa Helena";"3575";"1991";"8004";"1991";"866.574.084";"6127";"1275"
"9115";"Município (1991)";"521930";"Santa Helena de Goiás";"3576";"1991";"8004";"1991";"1.325.626.638";"33142";"3516"
"9115";"Município (1991)";"412360";"Santa Inês";"3577";"1991";"8004";"1991";"53.310.871";"2044";"408"
"9115";"Município (1991)";"210990";"Santa Inês";"3578";"1991";"8004";"1991";"1.161.301.410";"64713";"6249"
"9115";"Município (1991)";"292790";"Santa Inês";"3579";"1991";"8004";"1991";"102.909.645";"10048";"2287"
"9115";"Município (1991)";"521935";"Santa Isabel";"3580";"1991";"8004";"1991";"99.420.924";"3887";"750"
"9115";"Município (1991)";"354680";"Santa Isabel";"3581";"1991";"8004";"1991";"1.513.195.475";"37975";"3565"
"9115";"Município (1991)";"412370";"Santa Isabel do Ivaí";"3582";"1991";"8004";"1991";"300.393.036";"12858";"1390"
"9115";"Município (1991)";"150650";"Santa Isabel do Pará";"3583";"1991";"8004";"1991";"804.618.507";"33329";"3471"
"9115";"Município (1991)";"130360";"Santa Isabel do Rio Negro";"3584";"1991";"8004";"1991";"165.215.185";"15421";"2680"
"9115";"Município (1991)";"412380";"Santa Izabel do Oeste";"3585";"1991";"8004";"1991";"248.641.358";"12510";"1434"
"9115";"Município (1991)";"315770";"Santa Juliana";"3586";"1991";"8004";"1991";"344.076.475";"7780";"1386"
"9115";"Município (1991)";"320450";"Santa Leopoldina";"3587";"1991";"8004";"1991";"208.393.513";"11122";"2393"
"9115";"Município (1991)";"354690";"Santa Lúcia";"3588";"1991";"8004";"1991";"345.960.892";"6284";"1277"
"9115";"Município (1991)";"220930";"Santa Luz";"3589";"1991";"8004";"1991";"39.124.777";"4458";"943"
"9115";"Município (1991)";"251340";"Santa Luzia";"3590";"1991";"8004";"1991";"226.342.014";"13040";"1409"
"9115";"Município (1991)";"292805";"Santa Luzia";"3591";"1991";"8004";"1991";"204.737.562";"16319";"3632"
"9115";"Município (1991)";"211000";"Santa Luzia";"3592";"1991";"8004";"1991";"1.234.942.332";"116525";"12472"
"9115";"Município (1991)";"315780";"Santa Luzia";"3593";"1991";"8004";"1991";"4.080.438.677";"137825";"13681"
"9115";"Município (1991)";"280630";"Santa Luzia do Itanhy";"3594";"1991";"8004";"1991";"91.971.512";"9874";"2444"
"9115";"Município (1991)";"270790";"Santa Luzia do Norte";"3595";"1991";"8004";"1991";"96.236.782";"5796";"1270"
"9115";"Município (1991)";"211003";"Santa Luzia do Paruá";"3596";"1991";"8004";"1991";"456.604.321";"46387";"4608"
"9115";"Município (1991)";"110029";"Santa Luzia D'Oeste";"3597";"1991";"8004";"1991";"144.623.567";"12328";"1478"
"9115";"Município (1991)";"315790";"Santa Margarida";"3598";"1991";"8004";"1991";"294.067.797";"12805";"2599"
"9115";"Município (1991)";"431690";"Santa Maria";"3599";"1991";"8004";"1991";"13.765.040.928";"217592";"22010"
"9115";"Município (1991)";"261260";"Santa Maria da Boa Vista";"3600";"1991";"8004";"1991";"789.035.453";"42006";"4281"
"9115";"Município (1991)";"354700";"Santa Maria da Serra";"3601";"1991";"8004";"1991";"174.681.486";"4303";"915"
"9115";"Município (1991)";"292810";"Santa Maria da Vitória";"3602";"1991";"8004";"1991";"692.884.914";"41528";"4525"
"9115";"Município (1991)";"150658";"Santa Maria das Barreiras";"3603";"1991";"8004";"1991";"267.515.958";"7228";"1456"
"9115";"Município (1991)";"315800";"Santa Maria de Itabira";"3604";"1991";"8004";"1991";"178.114.073";"10433";"2058"
"9115";"Município (1991)";"320455";"Santa Maria de Jetibá";"3605";"1991";"8004";"1991";"556.186.021";"23268";"2440"
"9115";"Município (1991)";"261270";"Santa Maria do Cambucá";"3606";"1991";"8004";"1991";"119.705.883";"11415";"2845"
"9115";"Município (1991)";"431695";"Santa Maria do Herval";"3607";"1991";"8004";"1991";"166.862.954";"5185";"1026"
"9115";"Município (1991)";"150660";"Santa Maria do Pará";"3608";"1991";"8004";"1991";"450.523.502";"17946";"1779"
"9115";"Município (1991)";"315810";"Santa Maria do Salto";"3609";"1991";"8004";"1991";"60.718.463";"5312";"1201"
"9115";"Município (1991)";"315820";"Santa Maria do Suaçuí";"3610";"1991";"8004";"1991";"435.169.849";"18306";"1984"
"9115";"Município (1991)";"330460";"Santa Maria Madalena";"3611";"1991";"8004";"1991";"249.459.211";"10850";"2326"
"9115";"Município (1991)";"412390";"Santa Mariana";"3612";"1991";"8004";"1991";"529.917.212";"14711";"1570"
"9115";"Município (1991)";"354710";"Santa Mercedes";"3613";"1991";"8004";"1991";"95.075.629";"2982";"574"
"9115";"Município (1991)";"231220";"Santa Quitéria";"3614";"1991";"8004";"1991";"446.756.449";"49343";"4868"
"9115";"Município (1991)";"211010";"Santa Quitéria do Maranhão";"3615";"1991";"8004";"1991";"215.128.380";"20937";"2167"
"9115";"Município (1991)";"211020";"Santa Rita";"3616";"1991";"8004";"1991";"198.700.383";"21280";"2135"
"9115";"Município (1991)";"251370";"Santa Rita";"3617";"1991";"8004";"1991";"1.532.158.056";"94413";"9799"
"9115";"Município (1991)";"315920";"Santa Rita de Caldas";"3618";"1991";"8004";"1991";"268.403.811";"9258";"2560"
"9115";"Município (1991)";"292840";"Santa Rita de Cássia";"3619";"1991";"8004";"1991";"230.477.489";"23240";"2454"
"9115";"Município (1991)";"315940";"Santa Rita de Ibitipoca";"3620";"1991";"8004";"1991";"47.086.223";"4064";"1088"
"9115";"Município (1991)";"315930";"Santa Rita de Jacutinga";"3621";"1991";"8004";"1991";"122.909.847";"5122";"1108"
"9115";"Município (1991)";"521940";"Santa Rita do Araguaia";"3622";"1991";"8004";"1991";"197.781.793";"4534";"813"
"9115";"Município (1991)";"315950";"Santa Rita do Itueto";"3623";"1991";"8004";"1991";"89.284.908";"6095";"1301"
"9115";"Município (1991)";"500755";"Santa Rita do Pardo";"3624";"1991";"8004";"1991";"155.184.467";"5534";"1184"
"9115";"Município (1991)";"354750";"Santa Rita do Passa Quatro";"3625";"1991";"8004";"1991";"1.279.080.996";"24124";"2376"
"9115";"Município (1991)";"315960";"Santa Rita do Sapucaí";"3626";"1991";"8004";"1991";"1.164.466.857";"26317";"2850"
"9115";"Município (1991)";"354740";"Santa Rita d'Oeste";"3627";"1991";"8004";"1991";"114.959.652";"3487";"770"
"9115";"Município (1991)";"431720";"Santa Rosa";"3628";"1991";"8004";"1991";"2.639.250.673";"58287";"5959"
"9115";"Município (1991)";"315970";"Santa Rosa da Serra";"3629";"1991";"8004";"1991";"54.454.940";"2867";"564"
"9115";"Município (1991)";"521950";"Santa Rosa de Goiás";"3630";"1991";"8004";"1991";"133.696.264";"3982";"807"
"9115";"Município (1991)";"280650";"Santa Rosa de Lima";"3631";"1991";"8004";"1991";"40.287.933";"3363";"719"
"9115";"Município (1991)";"421560";"Santa Rosa de Lima";"3632";"1991";"8004";"1991";"51.929.486";"1896";"420"
"9115";"Município (1991)";"354760";"Santa Rosa de Viterbo";"3633";"1991";"8004";"1991";"1.043.800.788";"19195";"1990"
"9115";"Município (1991)";"421565";"Santa Rosa do Sul";"3634";"1991";"8004";"1991";"279.643.375";"7227";"1465"
"9115";"Município (1991)";"171890";"Santa Rosa do Tocantins";"3635";"1991";"8004";"1991";"60.696.426";"3822";"647"
"9115";"Município (1991)";"320460";"Santa Teresa";"3636";"1991";"8004";"1991";"864.163.279";"29356";"3256"
"9115";"Município (1991)";"292850";"Santa Teresinha";"3637";"1991";"8004";"1991";"110.282.745";"8860";"2093"
"9115";"Município (1991)";"251380";"Santa Teresinha";"3638";"1991";"8004";"1991";"32.704.967";"4920";"1200"
"9115";"Município (1991)";"521960";"Santa Tereza de Goiás";"3639";"1991";"8004";"1991";"137.446.060";"5102";"1032"
"9115";"Município (1991)";"412402";"Santa Tereza do Oeste";"3640";"1991";"8004";"1991";"163.357.099";"6118";"1461"
"9115";"Município (1991)";"171900";"Santa Tereza do Tocantins";"3641";"1991";"8004";"1991";"35.509.994";"3118";"600"
"9115";"Município (1991)";"510777";"Santa Terezinha";"3642";"1991";"8004";"1991";"146.962.082";"8902";"1570"
"9115";"Município (1991)";"261280";"Santa Terezinha";"3643";"1991";"8004";"1991";"105.537.390";"9748";"2110"
"9115";"Município (1991)";"521970";"Santa Terezinha de Goiás";"3644";"1991";"8004";"1991";"556.024.412";"16522";"1595"
"9115";"Município (1991)";"412405";"Santa Terezinha de Itaipu";"3645";"1991";"8004";"1991";"558.150.201";"14149";"2779"
"9115";"Município (1991)";"315980";"Santa Vitória";"3646";"1991";"8004";"1991";"505.674.375";"16583";"1621"
"9115";"Município (1991)";"431730";"Santa Vitória do Palmar";"3647";"1991";"8004";"1991";"1.757.964.032";"34462";"3386"
"9115";"Município (1991)";"292800";"Santaluz";"3648";"1991";"8004";"1991";"468.472.900";"30634";"3226"
"9115";"Município (1991)";"160060";"Santana";"3649";"1991";"8004";"1991";"1.547.243.932";"51451";"5139"
"9115";"Município (1991)";"292820";"Santana";"3650";"1991";"8004";"1991";"401.013.163";"24669";"2711"
"9115";"Município (1991)";"431700";"Santana da Boa Vista";"3651";"1991";"8004";"1991";"143.910.055";"8408";"1858"
"9115";"Município (1991)";"354720";"Santana da Ponte Pensa";"3652";"1991";"8004";"1991";"49.236.890";"2365";"484"
"9115";"Município (1991)";"315830";"Santana da Vargem";"3653";"1991";"8004";"1991";"236.188.039";"6846";"1505"
"9115";"Município (1991)";"315840";"Santana de Cataguases";"3654";"1991";"8004";"1991";"65.628.059";"3531";"1147"
"9115";"Município (1991)";"251350";"Santana de Mangueira";"3655";"1991";"8004";"1991";"50.085.541";"6501";"1492"
"9115";"Município (1991)";"354730";"Santana de Parnaíba";"3656";"1991";"8004";"1991";"4.401.940.028";"37762";"4275"
"9115";"Município (1991)";"315850";"Santana de Pirapama";"3657";"1991";"8004";"1991";"161.385.987";"9212";"2472"
"9115";"Município (1991)";"231200";"Santana do Acaraú";"3658";"1991";"8004";"1991";"263.452.220";"22447";"2439"
"9115";"Município (1991)";"150670";"Santana do Araguaia";"3659";"1991";"8004";"1991";"324.830.368";"15923";"1645"
"9115";"Município (1991)";"231210";"Santana do Cariri";"3660";"1991";"8004";"1991";"163.451.719";"15403";"1500"
"9115";"Município (1991)";"315860";"Santana do Deserto";"3661";"1991";"8004";"1991";"77.594.086";"3417";"717"
"9115";"Município (1991)";"315870";"Santana do Garambéu";"3662";"1991";"8004";"1991";"32.103.536";"1755";"352"
"9115";"Município (1991)";"270800";"Santana do Ipanema";"3663";"1991";"8004";"1991";"479.003.009";"36088";"3897"
"9115";"Município (1991)";"412400";"Santana do Itararé";"3664";"1991";"8004";"1991";"147.398.507";"6030";"1247"
"9115";"Município (1991)";"315880";"Santana do Jacaré";"3665";"1991";"8004";"1991";"120.100.005";"3836";"764"
"9115";"Município (1991)";"431710";"Santana do Livramento";"3666";"1991";"8004";"1991";"3.619.343.383";"80252";"7966"
"9115";"Município (1991)";"315890";"Santana do Manhuaçu";"3667";"1991";"8004";"1991";"172.309.655";"9156";"2163"
"9115";"Município (1991)";"241140";"Santana do Matos";"3668";"1991";"8004";"1991";"135.670.305";"17188";"2118"
"9115";"Município (1991)";"270810";"Santana do Mundaú";"3669";"1991";"8004";"1991";"137.889.864";"12012";"2343"
"9115";"Município (1991)";"315900";"Santana do Riacho";"3670";"1991";"8004";"1991";"62.751.082";"3404";"698"
"9115";"Município (1991)";"241142";"Santana do Seridó";"3671";"1991";"8004";"1991";"30.194.446";"2510";"555"
"9115";"Município (1991)";"251360";"Santana dos Garrotes";"3672";"1991";"8004";"1991";"54.201.468";"8064";"1736"
"9115";"Município (1991)";"315910";"Santana dos Montes";"3673";"1991";"8004";"1991";"57.972.535";"4144";"940"
"9115";"Município (1991)";"292830";"Santanópolis";"3674";"1991";"8004";"1991";"91.290.916";"9330";"1939"
"9115";"Município (1991)";"150680";"Santarém";"3675";"1991";"8004";"1991";"5.637.196.709";"265062";"27730"
"9115";"Município (1991)";"150690";"Santarém Novo";"3676";"1991";"8004";"1991";"72.883.877";"4486";"949"
"9115";"Município (1991)";"431740";"Santiago";"3677";"1991";"8004";"1991";"1.954.076.224";"51755";"5272"
"9115";"Município (1991)";"292860";"Santo Amaro";"3678";"1991";"8004";"1991";"1.107.154.418";"54160";"5506"
"9115";"Município (1991)";"421570";"Santo Amaro da Imperatriz";"3679";"1991";"8004";"1991";"448.022.883";"13392";"2799"
"9115";"Município (1991)";"280660";"Santo Amaro das Brotas";"3680";"1991";"8004";"1991";"117.945.596";"10624";"2163"
"9115";"Município (1991)";"354770";"Santo Anastácio";"3681";"1991";"8004";"1991";"882.447.988";"22079";"2227"
"9115";"Município (1991)";"354780";"Santo André";"3682";"1991";"8004";"1991";"54.078.246.143";"616991";"61587"
"9115";"Município (1991)";"431750";"Santo Ângelo";"3683";"1991";"8004";"1991";"3.605.834.289";"76592";"7846"
"9115";"Município (1991)";"241150";"Santo Antônio";"3684";"1991";"8004";"1991";"296.724.591";"19217";"1938"
"9115";"Município (1991)";"354790";"Santo Antônio da Alegria";"3685";"1991";"8004";"1991";"172.230.027";"5155";"1385"
"9115";"Município (1991)";"431760";"Santo Antônio da Patrulha";"3686";"1991";"8004";"1991";"1.497.411.177";"40607";"4452"
"9115";"Município (1991)";"412410";"Santo Antônio da Platina";"3687";"1991";"8004";"1991";"1.331.365.645";"38714";"4073"
"9115";"Município (1991)";"431770";"Santo Antônio das Missões";"3688";"1991";"8004";"1991";"337.736.074";"13257";"2674"
